Product,Projected Pillar,pricingdate,Validated Value Projected CV,Outlier,is Auction Date
bond,15Y,4/25/2023,9.3588,0.0,1
future,2Y,9/29/2024,84.8955,0.0,1
bond,2Y,9/29/2024,25.1635,0.0,0
future,2Y,10/21/2025,39.897,0.0,1
bond,1M,1/20/2025,76.8969,0.0,0
irdswap,3M,11/7/2023,94.2773,,0
bond,40Y,3/13/2025,27.4458,1.0,1
future,50Y,8/22/2024,58.2843,0.0,1
future,40Y,10/3/2023,70.5714,1.0,0
irdswap,1W,1/21/2025,34.0027,,1
irdswap,30Y,2/27/2025,68.2381,,0
irdswap,20Y,7/11/2023,38.7506,,1
future,1W,11/7/2023,35.5149,1.0,1
bond,40Y,7/20/2024,39.4964,0.0,1
irdswap,2Y,9/22/2024,94.4849,,0
bond,30Y,1/31/2024,79.5844,0.0,1
future,10Y,12/3/2024,22.6554,0.0,1
irdswap,100Y,6/7/2023,14.4852,,0
irdswap,30Y,5/24/2025,62.8677,,0
future,1Y,9/14/2023,25.1731,0.0,0
irdswap,2Y,2/2/2025,48.4833,,0
future,15Y,4/11/2023,38.0199,0.0,1
future,15Y,1/6/2023,28.731,0.0,0
bond,3M,4/25/2025,82.1195,0.0,1
irdswap,50Y,8/26/2023,15.7045,,0
irdswap,1M,5/2/2023,71.4607,,0
bond,1M,4/28/2024,51.2244,0.0,0
irdswap,3M,12/24/2024,32.6322,,0
bond,25Y,7/28/2024,83.1242,0.0,1
bond,30Y,2/25/2025,35.4131,0.0,0
bond,50Y,5/11/2025,25.4775,0.0,1
irdswap,1Y,4/4/2025,63.4358,,1
irdswap,100Y,7/29/2024,77.6898,,1
irdswap,15Y,7/11/2023,3.3536,,0
future,15Y,4/2/2025,19.7244,0.0,0
future,15Y,8/29/2025,50.976,0.0,1
bond,1M,2/2/2025,59.2768,0.0,1
bond,10Y,5/28/2023,23.2766,0.0,1
irdswap,1Y,9/29/2024,29.0355,,0
future,50Y,4/25/2023,26.7009,0.0,0
future,25Y,4/17/2023,95.623,0.0,1
future,1Y,1/1/2023,58.4819,1.0,1
future,50Y,7/30/2024,28.7832,0.0,1
future,1W,7/5/2023,47.4923,0.0,0
bond,10Y,10/18/2025,41.4758,0.0,0
irdswap,10Y,7/30/2024,43.1414,,0
future,1Y,4/18/2024,80.2001,0.0,1
irdswap,25Y,3/2/2025,67.7452,,0
future,100Y,2/18/2024,3.2156,0.0,0
future,100Y,2/25/2025,20.4346,0.0,0
irdswap,3M,7/1/2023,76.969,,0
bond,1W,6/2/2023,58.8044,0.0,0
irdswap,25Y,10/3/2025,36.8563,,1
irdswap,40Y,1/3/2025,26.8181,,0
irdswap,30Y,7/20/2023,72.7317,,0
bond,15Y,5/30/2024,75.3811,1.0,1
bond,1W,8/3/2024,0.9805,0.0,1
future,25Y,12/10/2023,0.9733,0.0,1
irdswap,30Y,12/1/2024,93.0022,,1
irdswap,15Y,8/3/2025,8.8292,,1
bond,20Y,1/20/2025,47.3825,0.0,0
future,100Y,9/21/2025,47.9211,0.0,1
future,40Y,6/17/2023,97.531,1.0,0
irdswap,40Y,11/19/2024,30.6518,,1
irdswap,30Y,7/1/2024,21.4649,,1
irdswap,50Y,2/9/2023,37.4239,,1
irdswap,30Y,11/15/2024,87.9237,,1
bond,10Y,5/6/2024,36.8958,0.0,1
irdswap,1W,9/18/2024,46.5527,,1
bond,25Y,1/1/2023,2.7223,0.0,0
bond,50Y,4/4/2025,79.8275,0.0,0
bond,1W,2/16/2023,60.974,1.0,1
future,10Y,10/4/2025,22.5548,0.0,1
irdswap,25Y,7/30/2024,8.9277,,1
bond,10Y,1/20/2025,5.4158,0.0,1
bond,15Y,4/10/2025,87.8849,0.0,0
future,1Y,9/21/2023,49.5409,0.0,0
future,10Y,10/26/2025,81.7329,0.0,1
future,2Y,11/15/2023,37.8806,0.0,1
bond,100Y,8/28/2024,74.3666,0.0,0
irdswap,15Y,4/11/2023,34.1902,,1
irdswap,2Y,9/21/2023,45.435,,0
future,10Y,4/29/2024,58.8018,0.0,0
future,40Y,3/2/2025,2.9121,0.0,0
irdswap,15Y,12/14/2025,45.732,,1
bond,3M,7/10/2025,94.5973,0.0,0
bond,1Y,2/25/2025,16.3915,0.0,0
irdswap,1W,3/23/2024,29.9298,,1
future,1W,3/11/2023,26.8657,0.0,0
future,1M,3/2/2025,43.8242,0.0,1
bond,15Y,7/20/2024,87.9248,1.0,0
future,1M,10/27/2023,62.8789,0.0,1
bond,3M,11/4/2023,53.1082,0.0,0
bond,20Y,5/6/2024,97.9466,0.0,1
future,1W,7/2/2023,79.6507,1.0,0
future,20Y,9/18/2024,46.8387,0.0,0
future,20Y,8/22/2024,59.5154,0.0,1
bond,10Y,12/7/2024,34.617,0.0,0
bond,15Y,8/3/2023,11.7578,0.0,0
irdswap,1W,11/19/2024,12.2117,,1
future,1M,2/9/2023,49.1025,0.0,1
future,40Y,9/21/2025,42.2184,0.0,0
future,40Y,9/14/2023,71.1875,0.0,1
future,100Y,2/27/2025,44.3595,0.0,1
future,2Y,6/17/2023,90.1249,0.0,1
future,1W,6/10/2024,20.0006,0.0,1
future,1W,9/19/2024,5.2779,0.0,1
bond,10Y,8/6/2024,58.9434,0.0,1
future,50Y,4/4/2025,55.1181,0.0,0
irdswap,50Y,7/1/2023,50.162,,0
bond,100Y,6/12/2023,18.8597,1.0,1
future,3M,6/9/2024,86.3959,0.0,0
irdswap,40Y,8/29/2024,52.087,,0
future,50Y,7/15/2024,96.3957,1.0,1
bond,3M,7/1/2024,78.4804,0.0,1
irdswap,1Y,4/9/2025,13.006,,1
future,20Y,12/13/2025,54.9508,0.0,0
bond,10Y,5/7/2025,39.8758,0.0,0
bond,1W,6/16/2023,59.4637,0.0,1
future,20Y,10/4/2025,2.6044,0.0,0
irdswap,15Y,4/16/2023,40.9036,,0
irdswap,30Y,12/28/2023,86.4864,,1
irdswap,30Y,11/5/2024,38.5042,,1
bond,1W,1/23/2024,56.4234,0.0,1
future,10Y,8/28/2024,10.1658,0.0,1
irdswap,20Y,8/3/2023,34.5226,,1
future,25Y,6/3/2023,13.9406,0.0,0
irdswap,1W,5/5/2024,48.9657,,0
bond,30Y,10/24/2023,11.4211,0.0,1
future,10Y,6/2/2023,70.7297,0.0,0
irdswap,1W,6/7/2023,45.5153,,1
bond,15Y,4/11/2023,10.4166,0.0,0
bond,25Y,6/7/2023,46.8226,0.0,1
irdswap,30Y,2/15/2025,47.5134,,0
future,1W,8/28/2024,65.1355,0.0,1
irdswap,40Y,8/3/2025,27.4683,,1
bond,30Y,5/5/2025,85.5367,0.0,0
future,15Y,12/21/2025,79.2102,0.0,0
future,40Y,7/13/2024,54.4656,0.0,1
irdswap,40Y,11/14/2023,24.5971,,0
bond,100Y,7/20/2023,63.6659,1.0,0
bond,40Y,1/21/2025,55.2592,0.0,0
future,15Y,4/25/2025,13.0556,1.0,0
future,20Y,11/13/2024,1.8606,0.0,0
irdswap,2Y,2/27/2024,3.2477,,0
future,1Y,3/23/2024,23.0412,0.0,0
irdswap,10Y,5/7/2025,58.1339,,0
future,1M,10/30/2025,7.834,1.0,0
future,1M,5/11/2025,79.0993,1.0,1
irdswap,1Y,12/12/2023,4.4883,,0
bond,2Y,12/31/2024,78.1962,0.0,1
irdswap,3M,2/26/2025,11.8025,,1
future,1Y,4/25/2025,1.6245,0.0,1
irdswap,1W,3/13/2025,52.991,,1
future,10Y,2/9/2023,25.3049,0.0,0
irdswap,10Y,10/26/2025,30.4505,,1
irdswap,2Y,7/6/2025,29.5811,,1
bond,2Y,2/25/2025,13.2911,0.0,1
irdswap,1M,12/24/2024,41.6361,,1
future,1M,8/6/2024,16.3201,0.0,0
future,50Y,12/4/2023,30.5971,0.0,0
future,50Y,1/23/2024,14.0944,0.0,1
future,10Y,2/3/2024,31.1548,0.0,1
future,15Y,6/8/2025,95.8227,0.0,1
future,30Y,6/16/2023,34.0652,0.0,0
future,100Y,3/16/2025,18.9343,0.0,0
bond,1W,7/13/2024,10.7344,0.0,1
irdswap,3M,10/21/2025,43.0711,,0
future,1W,8/13/2024,40.5474,0.0,0
bond,1Y,3/5/2025,35.3149,0.0,1
irdswap,1W,12/17/2023,64.0583,,0
bond,2Y,8/18/2024,32.2202,0.0,1
irdswap,15Y,5/2/2023,43.0981,,0
future,40Y,1/20/2025,52.0192,0.0,0
bond,25Y,12/1/2024,2.448,0.0,0
bond,1W,12/15/2023,54.8858,1.0,0
irdswap,10Y,2/18/2024,1.4451,,1
future,3M,4/18/2024,3.7654,0.0,1
irdswap,25Y,2/15/2025,75.4437,,0
future,3M,8/28/2023,28.6232,0.0,0
bond,15Y,1/6/2023,19.2339,0.0,1
bond,1W,3/16/2024,63.6279,0.0,1
future,1Y,1/22/2025,1.68,0.0,0
future,3M,6/16/2023,28.7904,1.0,1
irdswap,15Y,2/9/2023,66.5216,,1
future,2Y,11/16/2024,49.4126,0.0,0
future,1Y,10/26/2025,75.0247,0.0,1
irdswap,1Y,9/14/2023,76.0328,,1
bond,30Y,3/2/2024,87.4897,0.0,0
irdswap,30Y,5/7/2025,63.4023,,1
future,20Y,7/2/2023,33.3493,0.0,1
bond,1M,5/7/2025,19.7304,0.0,0
irdswap,25Y,7/20/2024,41.1824,,1
irdswap,1W,10/16/2024,27.7274,,1
future,30Y,8/29/2025,81.5773,0.0,1
bond,10Y,2/16/2023,72.9103,0.0,1
future,30Y,1/14/2025,19.9057,0.0,0
future,1M,4/18/2024,57.8307,0.0,0
future,2Y,5/11/2025,59.5248,0.0,0
future,30Y,6/2/2023,78.0091,0.0,0
irdswap,15Y,2/14/2024,62.7815,,0
future,15Y,3/11/2023,44.654,0.0,1
future,2Y,9/18/2024,84.2167,0.0,0
irdswap,15Y,1/21/2025,11.8607,,0
bond,40Y,7/11/2023,68.3914,0.0,1
irdswap,10Y,10/30/2024,84.4025,,1
future,25Y,2/24/2025,5.1162,0.0,0
irdswap,1Y,8/3/2025,67.1604,,0
irdswap,40Y,7/20/2023,23.8303,,0
irdswap,50Y,6/3/2023,26.5524,,1
irdswap,2Y,11/15/2024,12.5243,,0
future,1Y,5/2/2023,6.8131,0.0,1
bond,30Y,1/1/2023,18.4019,1.0,1
future,20Y,9/22/2024,89.4547,0.0,1
future,40Y,12/12/2023,28.5633,0.0,1
future,2Y,5/14/2023,4.1692,0.0,1
bond,20Y,7/5/2023,8.4449,0.0,1
bond,100Y,8/1/2025,7.3595,0.0,0
future,1Y,7/13/2024,36.6417,0.0,1
future,50Y,11/7/2023,69.1251,0.0,1
future,3M,9/19/2024,77.3086,0.0,1
future,20Y,10/3/2025,35.6597,0.0,1
irdswap,100Y,3/2/2024,62.5973,,0
bond,25Y,4/25/2023,2.7872,0.0,1
bond,20Y,4/24/2024,84.1993,1.0,0
bond,50Y,10/3/2023,0.5209,1.0,0
irdswap,10Y,8/28/2023,11.2039,,0
future,30Y,12/9/2025,80.5709,0.0,0
bond,40Y,1/26/2025,23.1414,1.0,0
future,1Y,5/30/2024,26.3149,0.0,0
bond,1M,6/16/2023,74.8589,0.0,1
future,20Y,1/26/2024,63.8668,0.0,1
irdswap,100Y,12/28/2023,52.5995,,1
bond,25Y,10/19/2023,69.1196,0.0,0
future,50Y,3/8/2025,78.9901,0.0,1
bond,1M,8/18/2024,22.7869,0.0,0
future,40Y,6/16/2025,16.0837,0.0,0
bond,50Y,7/1/2023,94.1697,0.0,1
future,10Y,11/5/2024,79.6245,0.0,1
bond,1W,4/28/2025,7.9538,0.0,0
irdswap,30Y,10/21/2025,70.3185,,1
bond,25Y,4/20/2024,12.8806,0.0,1
future,20Y,8/29/2024,98.2086,0.0,1
irdswap,1M,8/13/2024,31.1136,,0
future,2Y,6/9/2024,21.7991,0.0,0
bond,3M,11/15/2024,75.6121,0.0,1
future,1M,1/3/2025,25.5401,0.0,1
future,100Y,2/15/2025,35.4717,0.0,0
irdswap,1Y,10/26/2025,1.34,,0
future,1M,2/27/2025,60.5823,0.0,1
bond,3M,12/21/2025,49.4946,0.0,1
bond,2Y,1/20/2025,63.1622,0.0,0
future,50Y,12/28/2023,71.3143,0.0,1
bond,50Y,3/5/2025,30.5425,0.0,0
future,15Y,7/1/2023,72.9202,0.0,1
future,25Y,4/25/2024,91.3347,1.0,0
bond,40Y,6/7/2023,24.8359,0.0,1
irdswap,30Y,2/16/2023,87.8052,,1
bond,40Y,9/21/2025,89.6529,0.0,0
bond,10Y,4/16/2023,26.4178,0.0,1
bond,1W,12/7/2024,25.025,0.0,1
future,100Y,2/1/2025,70.4797,0.0,1
irdswap,50Y,12/3/2024,20.17,,1
future,1M,7/30/2024,66.5252,0.0,0
future,3M,10/3/2025,56.5942,0.0,1
irdswap,1Y,12/4/2023,23.2395,,1
bond,1Y,6/16/2023,74.9418,0.0,1
bond,1W,8/26/2023,71.1444,0.0,1
future,2Y,6/19/2025,9.0232,0.0,0
irdswap,1W,4/4/2025,35.4331,,1
future,3M,1/20/2025,2.9658,0.0,1
irdswap,1Y,12/28/2023,45.6847,,0
bond,25Y,10/21/2025,35.9492,0.0,0
irdswap,15Y,7/20/2024,28.0127,,1
future,2Y,1/31/2024,88.6565,0.0,1
irdswap,15Y,6/3/2024,46.7038,,1
irdswap,2Y,11/15/2023,50.0615,,1
irdswap,2Y,1/14/2025,31.627,,0
bond,1W,7/28/2024,25.389,0.0,0
irdswap,25Y,10/28/2024,58.368,,0
irdswap,50Y,12/28/2023,43.1352,,0
bond,15Y,2/24/2025,56.8047,0.0,1
bond,30Y,8/24/2024,42.6505,0.0,0
bond,25Y,5/11/2025,52.4542,0.0,1
irdswap,30Y,2/19/2024,78.3915,,1
irdswap,40Y,1/26/2025,76.05,,1
future,25Y,2/27/2024,5.136,0.0,1
future,1Y,12/3/2024,82.6538,0.0,0
irdswap,100Y,3/23/2023,15.2306,,1
bond,3M,1/3/2025,72.778,0.0,0
future,50Y,8/28/2023,33.77,0.0,0
future,25Y,8/3/2023,40.2843,0.0,0
irdswap,40Y,1/20/2025,54.4942,,0
irdswap,15Y,1/22/2024,17.6197,,1
bond,15Y,6/17/2023,10.0159,0.0,1
bond,30Y,12/21/2025,32.1051,0.0,0
irdswap,40Y,12/21/2023,9.2222,,1
bond,1Y,6/3/2023,87.7442,0.0,0
irdswap,15Y,2/2/2025,94.0958,,0
irdswap,25Y,1/26/2024,43.8195,,0
irdswap,100Y,8/22/2024,52.7696,,1
irdswap,3M,12/20/2025,21.4694,,0
future,50Y,2/26/2025,86.6995,0.0,1
irdswap,2Y,4/25/2024,15.2172,,0
future,3M,8/26/2023,62.1033,0.0,0
bond,50Y,10/30/2024,42.717,0.0,0
future,10Y,6/12/2023,50.0452,0.0,0
bond,3M,11/25/2025,16.2904,0.0,1
bond,2Y,3/5/2025,23.6975,0.0,0
irdswap,15Y,9/21/2025,78.3483,,0
bond,20Y,4/28/2025,12.5654,0.0,1
irdswap,30Y,10/19/2023,88.8723,,1
bond,3M,4/26/2024,81.9933,0.0,1
future,30Y,6/9/2024,4.5779,0.0,1
future,40Y,10/3/2025,36.2907,0.0,1
future,50Y,11/4/2023,81.2536,0.0,1
future,3M,8/9/2025,77.8399,0.0,0
irdswap,25Y,6/16/2023,35.5385,,1
future,30Y,11/7/2023,80.0138,0.0,1
bond,50Y,7/29/2024,38.5336,0.0,0
future,50Y,12/12/2023,16.6635,0.0,1
bond,1M,6/22/2024,30.5427,0.0,0
future,100Y,10/3/2025,68.3164,1.0,0
bond,50Y,4/2/2025,84.9107,0.0,0
future,20Y,1/12/2025,73.6267,0.0,0
future,20Y,12/17/2023,55.2345,0.0,1
irdswap,3M,7/12/2025,20.9883,,1
irdswap,2Y,12/22/2024,49.8655,,1
future,1M,12/10/2023,63.6385,1.0,1
bond,3M,2/26/2025,25.9494,0.0,0
bond,20Y,2/12/2023,75.5693,0.0,1
bond,20Y,8/28/2024,45.4117,0.0,0
bond,3M,9/3/2024,18.2845,0.0,0
future,1W,1/20/2024,9.314,0.0,1
irdswap,40Y,4/20/2024,24.096,,1
bond,40Y,1/26/2023,10.2895,0.0,0
bond,50Y,6/29/2024,26.251,0.0,0
irdswap,40Y,4/25/2025,90.422,,0
bond,25Y,4/16/2023,48.0662,0.0,1
bond,1Y,12/3/2024,16.6844,1.0,0
irdswap,25Y,7/28/2024,38.0983,,0
irdswap,15Y,12/21/2025,39.0983,,1
future,3M,8/29/2025,50.4894,0.0,1
bond,25Y,4/17/2023,0.1666,0.0,1
future,25Y,12/19/2023,76.178,0.0,0
bond,1M,1/17/2024,74.2086,0.0,1
future,1W,10/24/2023,68.3909,0.0,0
future,50Y,8/23/2024,7.383,0.0,0
irdswap,15Y,12/9/2025,43.1989,,1
future,40Y,8/3/2024,66.4657,1.0,0
bond,3M,9/18/2024,19.7559,1.0,0
irdswap,1M,3/8/2025,9.0253,,0
bond,15Y,8/3/2024,64.5615,0.0,0
irdswap,25Y,6/19/2025,23.173,,0
irdswap,20Y,5/3/2025,12.0101,,0
future,1Y,7/1/2024,63.1601,0.0,0
future,15Y,5/5/2023,19.5634,0.0,1
bond,2Y,12/19/2023,57.6044,0.0,0
bond,50Y,10/13/2024,2.1609,0.0,0
future,20Y,12/9/2025,17.0259,0.0,0
future,3M,1/17/2024,65.2722,0.0,1
irdswap,25Y,2/1/2025,41.1086,,0
irdswap,15Y,4/4/2023,20.9864,,0
irdswap,25Y,8/24/2024,38.1269,,1
future,10Y,6/3/2024,99.4065,0.0,0
irdswap,1M,10/23/2025,90.466,,0
irdswap,3M,10/27/2023,25.7381,,1
irdswap,1Y,2/19/2023,67.2461,,0
bond,2Y,10/11/2025,54.843,0.0,0
bond,40Y,9/18/2024,42.774,0.0,1
future,1M,8/24/2024,59.6179,0.0,1
bond,20Y,2/2/2023,40.876,0.0,0
irdswap,1Y,5/5/2024,59.2088,,0
future,100Y,5/6/2024,4.6887,1.0,1
irdswap,1Y,1/1/2023,20.2005,,1
future,25Y,9/5/2025,80.006,0.0,1
future,15Y,2/19/2023,71.4467,0.0,0
future,15Y,11/14/2023,25.3719,0.0,0
irdswap,1Y,5/2/2023,35.5349,,0
bond,2Y,1/22/2025,34.609,0.0,1
future,40Y,10/21/2025,56.4218,0.0,0
irdswap,100Y,10/3/2025,42.3863,,0
irdswap,1Y,4/28/2024,2.6898,,0
future,40Y,8/9/2025,9.7502,0.0,1
future,30Y,1/23/2024,48.5665,0.0,0
bond,1Y,4/17/2023,16.3715,0.0,0
irdswap,3M,8/29/2024,82.8655,,1
irdswap,50Y,6/19/2025,62.8456,,1
bond,15Y,10/11/2024,11.619,0.0,0
bond,1W,6/8/2025,8.7407,0.0,0
irdswap,30Y,12/7/2024,4.952,,0
bond,1W,9/18/2024,99.7737,0.0,1
irdswap,3M,11/20/2025,47.3796,,0
irdswap,30Y,3/14/2024,43.7623,,0
future,1Y,8/24/2024,50.9924,1.0,0
irdswap,2Y,4/17/2023,69.097,,0
bond,10Y,3/5/2025,17.0503,0.0,1
irdswap,20Y,5/5/2024,13.2891,,1
bond,3M,2/27/2025,15.5452,0.0,0
bond,10Y,4/11/2023,94.0014,0.0,1
bond,50Y,10/16/2024,52.0452,0.0,1
future,50Y,8/6/2024,24.8656,0.0,0
future,1M,12/22/2024,7.7652,0.0,0
bond,100Y,6/16/2025,72.08,0.0,1
future,1M,6/17/2025,54.1214,0.0,1
future,3M,12/30/2024,27.0138,0.0,0
bond,10Y,5/1/2025,68.5011,0.0,0
bond,30Y,7/2/2023,99.3168,0.0,0
bond,3M,11/10/2025,16.285,0.0,1
bond,1M,10/18/2025,79.5855,0.0,0
future,50Y,10/13/2024,18.1595,0.0,1
future,1W,2/18/2024,76.0181,0.0,0
bond,3M,4/11/2023,19.0609,1.0,1
future,10Y,11/15/2024,43.0337,0.0,1
future,20Y,1/20/2024,40.9506,0.0,1
irdswap,2Y,6/29/2024,80.3486,,0
future,1M,10/13/2024,58.3842,0.0,0
irdswap,25Y,4/26/2024,0.0771,,1
future,30Y,7/17/2025,87.4683,0.0,1
bond,2Y,3/11/2023,68.8211,0.0,1
future,2Y,4/9/2025,52.9223,0.0,0
future,50Y,8/3/2025,49.7566,0.0,1
future,20Y,4/25/2024,55.3463,0.0,0
future,1Y,2/9/2023,82.9467,0.0,1
bond,100Y,7/20/2024,57.6068,0.0,0
bond,20Y,6/22/2024,33.8907,0.0,0
future,20Y,4/4/2023,39.831,0.0,0
bond,30Y,5/6/2024,12.0888,0.0,0
future,1W,3/2/2024,41.7112,0.0,0
irdswap,1M,3/10/2023,89.0776,,1
irdswap,3M,8/26/2024,18.76,,0
irdswap,25Y,4/18/2024,55.4232,,1
irdswap,100Y,2/15/2025,8.1927,,1
bond,1M,3/21/2024,98.1844,0.0,0
bond,10Y,3/2/2025,80.9062,0.0,1
future,3M,8/6/2024,76.9904,0.0,0
irdswap,10Y,8/3/2023,21.6829,,1
bond,15Y,9/14/2023,59.713,0.0,1
bond,1M,2/19/2024,96.3288,1.0,0
future,50Y,9/13/2025,19.4788,0.0,0
future,3M,5/14/2023,25.7763,0.0,0
bond,25Y,6/3/2023,40.5852,0.0,1
future,15Y,8/18/2024,46.1009,0.0,0
future,40Y,12/14/2025,94.4981,0.0,1
irdswap,1W,10/21/2025,96.1813,,0
irdswap,15Y,7/29/2024,60.2341,,1
future,1W,11/13/2024,92.2,0.0,1
irdswap,3M,8/26/2023,87.6093,,1
future,3M,10/19/2025,27.5247,0.0,1
future,2Y,2/9/2023,56.6486,0.0,1
bond,1Y,12/31/2024,32.9733,0.0,1
future,25Y,1/22/2024,96.0,0.0,0
future,15Y,6/16/2023,11.2041,0.0,1
bond,40Y,5/6/2024,22.7797,0.0,1
irdswap,25Y,8/29/2025,96.5001,,0
future,100Y,10/3/2023,24.6757,0.0,1
irdswap,2Y,10/4/2025,40.5632,,0
irdswap,1M,7/1/2024,24.0938,,1
irdswap,3M,7/15/2024,43.4157,,0
future,100Y,7/12/2025,67.9939,0.0,1
bond,40Y,7/12/2025,86.0819,0.0,0
bond,3M,3/14/2024,60.7573,0.0,1
future,20Y,6/12/2023,55.0125,0.0,1
bond,15Y,5/1/2025,23.5563,0.0,0
bond,2Y,6/17/2025,27.6608,0.0,1
irdswap,3M,6/16/2025,30.8623,,1
irdswap,100Y,3/2/2025,97.7197,,1
future,50Y,11/9/2023,70.2773,0.0,0
future,25Y,7/20/2023,68.9763,0.0,1
irdswap,50Y,10/11/2025,43.5861,,0
irdswap,1M,4/4/2023,39.0275,,1
bond,1W,1/20/2025,82.165,0.0,1
bond,20Y,2/27/2024,14.2491,0.0,0
future,2Y,3/2/2025,91.726,0.0,0
bond,30Y,9/3/2024,98.5902,0.0,0
future,1Y,11/20/2025,69.1063,0.0,0
irdswap,15Y,9/5/2023,17.6568,,1
bond,30Y,1/12/2025,98.0436,0.0,0
irdswap,1M,11/4/2023,53.4472,,1
bond,40Y,8/19/2024,38.6221,0.0,1
future,1W,5/7/2025,37.4609,1.0,1
irdswap,1M,6/29/2024,26.2144,,0
irdswap,2Y,3/18/2024,41.5868,,0
bond,50Y,3/16/2024,95.9436,0.0,1
future,15Y,3/10/2023,92.5888,0.0,1
future,100Y,6/2/2023,55.8592,1.0,0
bond,30Y,9/19/2024,74.3588,1.0,1
irdswap,25Y,4/28/2025,27.7344,,0
future,10Y,7/10/2025,47.9762,1.0,0
bond,40Y,2/2/2025,40.1208,0.0,1
future,10Y,7/1/2024,12.1867,0.0,1
irdswap,30Y,10/28/2024,6.9484,,0
future,50Y,3/5/2025,32.4577,0.0,0
bond,10Y,10/4/2025,37.2613,0.0,1
irdswap,20Y,12/22/2024,16.4784,,0
future,30Y,7/6/2025,41.3089,0.0,1
future,40Y,3/23/2024,24.853,0.0,0
bond,10Y,3/8/2025,16.0105,0.0,0
bond,100Y,9/21/2025,41.1757,0.0,1
bond,20Y,11/20/2025,45.6438,0.0,0
irdswap,20Y,1/23/2024,36.3913,,0
future,15Y,7/17/2025,4.4305,0.0,0
irdswap,10Y,8/26/2024,86.4713,,0
future,10Y,3/2/2025,15.2771,0.0,0
bond,1Y,8/26/2023,41.011,1.0,0
future,40Y,2/1/2025,82.8498,0.0,0
bond,50Y,12/15/2023,67.6225,0.0,1
bond,2Y,4/9/2025,44.0325,0.0,0
future,1W,10/26/2025,40.7888,0.0,0
future,3M,12/15/2023,0.316,0.0,0
irdswap,1W,5/2/2023,61.3512,,0
bond,2Y,12/4/2023,24.7705,0.0,0
irdswap,100Y,12/31/2024,77.5435,,0
irdswap,30Y,6/15/2025,52.4768,,0
bond,40Y,12/19/2023,67.9815,0.0,0
irdswap,25Y,9/19/2024,15.3461,,1
irdswap,15Y,8/28/2023,17.2373,,1
irdswap,50Y,7/28/2024,75.2188,,0
future,2Y,12/15/2023,23.8767,0.0,0
irdswap,40Y,3/2/2024,93.4996,,1
irdswap,1Y,9/5/2025,98.8086,,1
bond,100Y,12/7/2024,80.3619,0.0,1
bond,1W,4/29/2024,30.4142,0.0,0
future,30Y,12/19/2023,5.9704,0.0,0
bond,40Y,11/1/2025,91.8849,0.0,1
bond,40Y,6/16/2023,34.153,0.0,1
bond,100Y,3/5/2025,89.8714,1.0,0
future,25Y,12/30/2024,75.5658,1.0,1
irdswap,20Y,2/16/2023,56.7741,,0
future,1M,6/15/2025,57.5566,0.0,1
future,1Y,8/29/2025,82.8486,0.0,0
bond,30Y,4/18/2024,25.6369,0.0,1
bond,3M,8/3/2024,38.3839,0.0,1
future,40Y,1/23/2024,23.0318,0.0,0
irdswap,1M,7/12/2025,54.3614,,1
irdswap,2Y,3/8/2025,21.1728,,1
future,3M,10/24/2023,14.4182,0.0,1
bond,10Y,12/17/2023,32.1808,0.0,0
future,50Y,6/10/2024,81.68,0.0,1
bond,30Y,1/18/2023,97.4899,0.0,1
irdswap,25Y,4/25/2025,40.6217,,0
irdswap,40Y,10/19/2025,39.3738,,0
bond,50Y,4/10/2025,5.103,0.0,1
bond,1W,4/28/2024,54.2408,0.0,0
bond,30Y,11/7/2023,13.961,1.0,1
irdswap,1W,5/30/2024,86.7372,,1
bond,25Y,5/6/2024,65.5957,0.0,0
future,20Y,2/15/2025,38.1495,0.0,1
future,30Y,8/22/2024,17.7162,0.0,1
irdswap,30Y,11/19/2024,36.3662,,1
future,100Y,11/7/2023,77.7321,0.0,1
irdswap,20Y,5/5/2025,18.7368,,0
irdswap,15Y,2/16/2024,45.5639,,0
irdswap,100Y,5/7/2025,98.4174,,1
irdswap,10Y,7/10/2025,17.0674,,0
future,25Y,8/22/2024,91.6431,1.0,0
future,1M,5/5/2025,38.2742,0.0,1
future,1M,10/30/2024,19.5527,0.0,1
future,15Y,12/21/2023,55.5531,0.0,1
bond,1Y,10/24/2023,72.2938,0.0,1
bond,15Y,2/18/2024,85.0297,1.0,0
irdswap,15Y,5/5/2023,55.2052,,0
future,15Y,7/20/2023,86.5359,0.0,0
bond,2Y,10/24/2023,8.696,0.0,1
bond,30Y,10/28/2024,63.2678,0.0,0
future,10Y,1/1/2023,42.4935,0.0,0
bond,2Y,10/23/2025,58.1374,0.0,0
future,1W,8/3/2024,83.2475,0.0,1
future,15Y,2/26/2025,64.1778,0.0,1
irdswap,100Y,10/19/2023,77.8275,,1
bond,40Y,12/13/2025,64.5067,0.0,0
irdswap,2Y,1/12/2025,78.4524,,1
irdswap,20Y,2/16/2024,46.1034,,0
bond,20Y,1/6/2023,24.4308,0.0,1
bond,10Y,10/11/2025,62.7647,0.0,0
future,40Y,10/23/2025,61.1052,0.0,0
bond,40Y,7/28/2024,77.9398,0.0,1
future,2Y,4/17/2023,40.847,0.0,1
bond,50Y,5/7/2025,5.7984,0.0,1
bond,40Y,9/29/2024,14.2581,0.0,1
irdswap,1W,2/9/2023,67.1384,,0
irdswap,25Y,12/17/2023,7.4927,,1
